Date,0
1872-12-31,0.04602751065243926
1873-12-31,-0.07371831111139038
1874-12-31,0.0865688536615905
1875-12-31,0.012778613700999308
1876-12-31,-0.16628175009500212
1877-12-31,0.02583891623597645
1878-12-31,0.23435144663243124
1879-12-31,0.20238797524646146
1880-12-31,0.21072645320123873
1881-12-31,-0.03821288930961164
1882-12-31,-0.00978148120401301
1883-12-31,-0.01019550213077458
1884-12-31,-0.09385286858172104
1885-12-31,0.21209163236390283
1886-12-31,0.13752199680533517
1887-12-31,-0.1193048006342381
1888-12-31,-0.024667931688804545
1889-12-31,0.09813161631788048
1890-12-31,-0.1457563301126087
1891-12-31,0.2356365774571767
1892-12-31,0.0057527741586147485
1893-12-31,-0.13474218079435618
1894-12-31,0.04571189029807665
1895-12-31,-0.023648683256062064
1896-12-31,-0.009192612575737225
1897-12-31,0.1255924170616114
1898-12-31,0.1727199311368841
1899-12-31,-0.08855961375649135
1900-12-31,0.18399119763283522
1901-12-31,0.10210056383299082
1902-12-31,-0.05492534780478586
1903-12-31,-0.1358437014576631
1904-12-31,0.19927639761141025
1905-12-31,0.15636363636363626
1906-12-31,-0.023419723477828946
1907-12-31,-0.3178054501111722
1908-12-31,0.33102956617417933
1909-12-31,0.03200618026413227
1910-12-31,-0.04888645283109161
1911-12-31,0.02781738898924324
1912-12-31,-0.041021211253650214
1913-12-31,-0.1681570247714287
1914-12-31,-0.0948721737845426
1915-12-31,0.26475133742817514
1916-12-31,-0.08209660992288648
1917-12-31,-0.4124832414717713
1918-12-31,-0.03538324420677352
1919-12-31,-0.014265621860558575
1920-12-31,-0.2562237067172114
1921-12-31,0.2037211513160686
1922-12-31,0.2295226608601333
1923-12-31,-0.04871160151158049
1924-12-31,0.1883040935672513
1925-12-31,0.1852703118814063
1926-12-31,0.09489802395915503
1927-12-31,0.3242178963651088
1928-12-31,0.3413952024008091
1929-12-31,-0.08096840624843027
1930-12-31,-0.2257154466825333
1931-12-31,-0.39992757655246725
1932-12-31,-0.09941753192720948
1933-12-31,0.45080200835332795
1934-12-31,-0.08507612389407038
1935-12-31,0.367389739255642
1936-12-31,0.2895924627519719
1937-12-31,-0.371987755633711
1938-12-31,0.18444386829141823
1939-12-31,-0.025216706067769823
1940-12-31,-0.15478422401486092
1941-12-31,-0.24323132065067543
1942-12-31,-0.003269298316716629
1943-12-31,0.17123056118999314
1944-12-31,0.11547194926202842
1945-12-31,0.29382602130693747
1946-12-31,-0.26095089842858854
1947-12-31,-0.08726930703136915
1948-12-31,-0.018709469028747594
1949-12-31,0.11194362928331514
1950-12-31,0.12720677146311998
1951-12-31,0.11822307141151178
1952-12-31,0.10401297822403754
1953-12-31,-0.05355643876449723
1954-12-31,0.41892660352569755
1955-12-31,0.29255673306330787
1956-12-31,-0.006085231574206262
1957-12-31,-0.15603049823488735
1958-12-31,0.30336145484870936
1959-12-31,0.08535386485871199
1960-12-31,-0.0511753489228336
1961-12-31,0.2546079812206574
1962-12-31,-0.13833580326618033
1963-12-31,0.1649080170450552
1964-12-31,0.1211095093392518
1965-12-31,0.07193002957383143
1966-12-31,-0.14302016920942495
1967-12-31,0.13720386770529913
1968-12-31,0.0671563483735571
1969-12-31,-0.1944297082228118
1970-12-31,-0.0637842378393999
1971-12-31,0.06644348705977055
1972-12-31,0.14580429328129352
1973-12-31,-0.25796260477111543
1974-12-31,-0.370078807387232
1975-12-31,0.2367151705156776
1976-12-31,0.1256232638687107
1977-12-31,-0.16019176021667625
1978-12-31,-0.06032844565176654
1979-12-31,-0.009981093751632142
1980-12-31,0.10064451357283688
1981-12-31,-0.14862220097218903
1982-12-31,0.08447654863741105
1983-12-31,0.13626443041040348
1984-12-31,-0.03740153841532612
1985-12-31,0.2140640772865181
1986-12-31,0.18620487936909136
1987-12-31,-0.07173412008460567
1988-12-31,0.09874485632134444
1989-12-31,0.20477017436432843
1990-12-31,-0.11121369955585769
1991-12-31,0.14664316733622473
1992-12-31,0.08970117288600599
1993-12-31,0.04096574435870903
1994-12-31,-0.04854309972020421
1995-12-31,0.3167158532718519
1996-12-31,0.17049283127884807
1997-12-31,0.2731394453366096
1998-12-31,0.2169662838481492
1999-12-31,0.16913481693112797
2000-12-31,-0.09893708250586741
2001-12-31,-0.15289661057179504
2002-12-31,-0.232875795241141
2003-12-31,0.17963495214190295
2004-12-31,0.07473340859802269
2005-12-31,0.01765810611904861
2006-12-31,0.09449186798949238
2007-12-31,0.0033862440976979435
2008-12-31,-0.407283210342993
2009-12-31,0.2317829052826419
2010-12-31,0.10163529980418406
2011-12-31,-0.027371558802942175
2012-12-31,0.12436971513274186
2013-12-31,0.252229562373135
2014-12-31,0.12781769088326334
2015-12-31,-0.007334183814694195
2016-12-31,0.07151046991497134
2017-12-31,0.16143181196685807
2018-12-31,-0.05447897819034109
2019-12-31,0.20974033390384172
2020-12-31,0.14760573287516188
2021-12-31,0.18189288697548966
2022-12-31,-0.2138290135028046
2023-12-31,0.15865417790815584
